entity_id,classkind,code,blockid,chapterno
508835280,category,1F6C,,1
1794729263,category,1F6D,,1
284613639,category,1F6E,,1
1717604603,category,1F6F,,1
422746556,category,1F6G,,1
1430447638,category,1F6H,,1
,category,1F6Y,,1
,category,1F6Z,,1
1193296631,block,,BlockL3-1F7,1
1324863907,category,1F70,,1
487162814,category,1F70.0,,1
501370275,category,1F70.00,,1
2017611304,category,1F70.1,,1
,category,1F70.Y,,1
,category,1F70.Z,,1
1679215344,category,1F71,,1
497405925,category,1F72,,1
1456802165,category,1F73,,1
295339888,category,1F73.0,,1
1339125651,category,1F73.1,,1
1899449819,category,1F73.2,,1
1359119769,category,1F73.3,,1
,category,1F73.Y,,1
,category,1F73.Z,,1
2028864113,category,1F74,,1
22873958,category,1F75,,1
733748279,category,1F76,,1
32590653,category,1F76.0,,1
1689945769,category,1F76.1,,1
,category,1F76.Y,,1
,category,1F76.Z,,1
,category,1F7Y,,1
,category,1F7Z,,1
234446094,block,,BlockL3-1F8,1
918986134,category,1F80,,1
1114361195,category,1F81,,1
656408831,category,1F82,,1
830824191,category,1F83,,1
1401769984,category,1F84,,1
1422824299,category,1F85,,1
1194562592,category,1F86,,1
,category,2B5F.1Y,,2
,category,2B5F.1Z,,2
1132023553,category,2B5F.2,,2
1961520767,category,2B5F.3,,2
160795619,category,2B5G,,2
654289190,category,2B5H,,2
1128819057,category,2B5J,,2
1544901926,category,2B5K,,2
,category,2B5Y,,2
,category,2B5Z,,2
794095161,block,,BlockL3-2B6,2
304997495,category,2B60,,2
2044047639,category,2B60.0,,2
1635251327,category,2B60.1,,2
,category,2B60.Y,,2
,category,2B60.Z,,2
2003184099,category,2B61,,2
1822674187,category,2B61.0,,2
,category,2B61.Y,,2
,category,2B61.Z,,2
63666460,category,2B62,,2
941510114,category,2B62.0,,2
1784082025,category,2B62.1,,2
1173110787,category,2B62.10,,2
,category,2B62.Y,,2
,category,2B62.Z,,2
1719710858,category,2B63,,2
446537607,category,2B63.0,,2
,category,2B63.Y,,2
,category,2B63.Z,,2
359540510,category,2B64,,2
755941113,category,2B64.0,,2
,category,2B64.Y,,2
,category,2B64.Z,,2
1881533064,category,2B65,,2
917590633,category,2B65.0,,2
79201902,category,2B65.1,,2
,category,2B65.Y,,2
,category,2B65.Z,,2
76069495,category,2B66,,2
844333740,category,2B66.0,,2
,category,2B66.Y,,2
,category,2B66.Z,,2
1640200163,category,2B67,,2
318430338,category,2B67.0,,2
552798341,category,2B67.1,,2
,category,2B67.Y,,2
,category,2B67.Z,,2
480928417,category,2B68,,2
449228684,category,2B68.0,,2
760581878,category,2B68.1,,2
921330276,category,2B68.2,,2
,category,2B68.Z,,2
2044833589,category,2B69,,2
342470657,category,2B69.0,,2
603623807,category,2B69.1,,2
,category,2B69.Z,,2
1172876400,category,2B6A,,2
839740136,category,2B6A.0,,2
,category,2B6A.Y,,2
,category,2B6A.Z,,2
547578362,category,2B6B,,2
294167983,category,2B6B.0,,2
2120146891,category,2B6B.1,,2
1582541971,category,2B6B.2,,2
2094038774,category,2B6B.20,,2
1065258785,category,2B6B.21,,2
,category,2B6B.2Y,,2
,category,2B6B.2Z,,2
1749257222,category,2E60.0,,2
218644880,category,2E60.1,,2
2040861039,category,2E60.2,,2
1277122723,category,2E61,,2
1958429829,category,2E61.0,,2
1700649456,category,2E61.1,,2
1447034,category,2E61.2,,2
2079528867,category,2E61.3,,2
,category,2E61.Y,,2
,category,2E61.Z,,2
951191646,category,2E62,,2
1966924987,category,2E62.0,,2
276244783,category,2E62.1,,2
1692039632,category,2E62.2,,2
,category,2E62.Y,,2
,category,2E62.Z,,2
1576650184,category,2E63,,2
1538263896,category,2E63.0,,2
843888877,category,2E63.00,,2
,category,2E63.0Z,,2
1013634145,category,2E63.1,,2
,category,2E63.Y,,2
,category,2E63.Z,,2
773281372,category,2E64,,2
496229924,category,2E64.0,,2
907624399,category,2E64.00,,2
25445803,category,2E64.01,,2
,category,2E64.0Y,,2
,category,2E64.0Z,,2
1796624917,category,2E64.1,,2
1015982132,category,2E64.2,,2
,category,2E64.Y,,2
,category,2E64.Z,,2
1264360394,category,2E65,,2
1313183227,category,2E65.0,,2
16712398,category,2E65.1,,2
722360431,category,2E65.2,,2
929833904,category,2E65.3,,2
368046549,category,2E65.4,,2
1295910447,category,2E65.5,,2
,category,2E65.Y,,2
,category,2E65.Z,,2
1072810807,category,2E66,,2
983703484,category,2E66.2,,2
,category,2E66.Y,,2
,category,2E66.Z,,2
1522140835,category,2E67,,2
1396374852,category,2E67.0,,2
913387730,category,2E67.1,,2
1913185137,category,2E67.11,,2
214973733,category,2E67.12,,2
482153699,category,2E67.13,,2
1121738799,category,2E67.2,,2
1819099960,category,2E67.22,,2
,category,2E67.2Y,,2
,category,2E67.2Z,,2
664251835,category,2E67.3,,2
1417231919,category,2E67.4,,2
1986934813,category,2E67.40,,2
687450046,category,2E67.41,,2
825422779,category,2E67.5,,2
1168089926,category,2E67.6,,2
21423737,category,2E68,,2
1678584813,category,2E69,,2
62339348,category,2E6A,,2
1320039477,category,2E6A.0,,2
2034046283,category,2E6A.1,,2
,category,2E6A.Y,,2
1978381958,category,2E6B,,2
,category,2E6Y,,2
,category,2E6Z,,2
1167133946,block,,BlockL1-2E8,2
192916160,block,,BlockL2-2E8,2
226447034,category,2E80,,2
,category,1A9Y,,1
,category,1A9Z,,1
979278646,block,,BlockL1-1B1,1
2072728114,block,,BlockL2-1B1,1
882244568,category,1B10,,1
983550510,category,1B10.0,,1
1311939281,category,1B10.1,,1
,category,1B10.Z,,1
729372485,category,1B11,,1
1820468614,category,1B11.0,,1
539334538,category,1B11.1,,1
164227092,category,1B11.2,,1
1199221405,category,1B11.3,,1
950300946,category,1B11.4,,1
,category,1B11.Y,,1
,category,1B11.Z,,1
746680558,category,1B12,,1
271545608,category,1B12.0,,1
1074723013,category,1B12.1,,1
883140666,category,1B12.2,,1
807058764,category,1B12.3,,1
1459473353,category,1B12.4,,1
570881596,category,1B12.40,,1
1828714202,category,1B12.41,,1
,category,1B12.4Y,,1
,category,1B12.4Z,,1
1196243886,category,1B12.5,,1
870345553,category,1B12.6,,1
1873777499,category,1B12.7,,1
625292625,category,1B12.8,,1
,category,1B12.Y,,1
861638547,category,1B13,,1
1056849595,category,1B13.0,,1
1538650927,category,1B13.1,,1
1690351031,category,1B13.2,,1
,category,1B13.Y,,1
,category,1B13.Z,,1
454434138,category,1B14,,1
,category,1B1Y,,1
,category,1B1Z,,1
149072669,category,1B20,,1
1800264981,category,1B20.0,,1
1123804548,category,1B20.1,,1
1295356165,category,1B20.2,,1
1185467033,category,1B20.20,,1
1886317801,category,1B20.21,,1
1324017222,category,1B20.3,,1
,category,1B20.Z,,1
1839818377,category,1B21,,1
1798822437,category,1B21.0,,1
882647079,category,1B21.1,,1
1723965278,category,1B21.2,,1
1974989140,category,1B21.20,,1
,category,1B21.2Y,,1
,category,1B21.2Z,,1
625446129,category,1B21.3,,1
1642291965,category,1B21.4,,1
,category,1B21.Y,,1
,category,1B21.Z,,1
,category,1B2Y,,1
,category,1B2Z,,1
1539889147,block,,BlockL1-1B4,1
871612151,block,,BlockL2-1B4,1
2058300982,category,1B40,,1
1097470385,category,1B40.0,,1
,category,1B40.Y,,1
,category,1B40.Z,,1
535094176,category,1B41,,1
869759708,category,1B41.0,,1
1453111118,category,1B41.1,,1
1384553803,category,1B41.10,,1
,category,1B41.1Y,,1
,category,1B41.1Z,,1
1090000716,category,2E80.0,,2
886496055,category,2E80.00,,2
795424679,category,2E80.01,,2
280287956,category,2E80.02,,2
,category,2E80.0Y,,2
,category,2E80.0Z,,2
581420938,category,2E80.1,,2
,category,2E80.Y,,2
,category,2E80.Z,,2
1880513528,category,2E81,,2
228855241,category,2E81.0,,2
1363879,category,2E81.00,,2
44544109,category,2E81.01,,2
,category,2E81.0Y,,2
,category,2E81.0Z,,2
1760542813,category,2E81.1,,2
913891613,category,2E81.10,,2
201987973,category,2E81.11,,2
,category,2E81.1Y,,2
,category,2E81.1Z,,2
648205140,category,2E81.2,,2
1030717639,category,2E81.20,,2
258364608,category,2E81.21,,2
,category,2E81.2Y,,2
,category,2E81.2Z,,2
,category,2E81.Y,,2
,category,2E81.Z,,2
1687031913,category,2E82,,2
2127113907,category,2E82.0,,2
1633666823,category,2E82.1,,2
,category,2E82.Z,,2
1748271920,category,2E83,,2
1486607775,category,2E83.0,,2
1037047819,category,2E83.1,,2
1232947444,category,2E83.2,,2
741770594,category,2E83.3,,2
1365217316,category,2E83.4,,2
1953352497,category,2E83.5,,2
,category,2E83.Y,,2
,category,2E83.Z,,2
781956590,category,2E84,,2
1312194375,category,2E84.0,,2
,category,2E84.Y,,2
,category,2E84.Z,,2
476723055,category,2E85,,2
716708976,category,2E85.0,,2
2032270075,category,2E85.1,,2
1162454745,category,2E85.2,,2
,category,2E85.Y,,2
,category,2E85.Z,,2
236519650,category,2E86,,2
455734276,category,2E86.0,,2
2131890863,category,2E86.1,,2
1253205675,category,2E86.2,,2
,category,2E86.Y,,2
,category,2E86.Z,,2
1105031689,category,2E87,,2
1437236609,category,2E88,,2
440880518,category,2E89,,2
1974925101,category,2E89.0,,2
1878116855,category,2E89.1,,2
,category,2E89.Y,,2
,category,2E89.Z,,2
1867938183,category,2E8A,,2
,category,2E8Y,,2
,category,2E8Z,,2
164118119,block,,BlockL2-2E9,2
2123488558,category,2E90,,2
2019143477,category,2E90.0,,2
487744161,category,2E90.1,,2
1774137950,category,2E90.2,,2
217382860,category,2E90.3,,2
1376448576,category,1F86.0,,1
927022506,category,1F86.1,,1
1139567957,category,1F86.2,,1
1552774890,category,1F86.3,,1
648519873,category,1F86.4,,1
1131395957,category,1F86.5,,1
,category,1F86.Z,,1
,category,1F8Y,,1
,category,1F8Z,,1
863306856,category,1F90,,1
1892011771,category,1F90.0,,1
500033260,category,1F90.1,,1
1979821488,category,1F90.2,,1
,category,1F90.Y,,1
,category,1F90.Z,,1
1929302776,category,1F91,,1
,category,1F9Z,,1
793136270,block,,BlockL2-1G0,1
1083938812,category,1G00,,1
1299766510,category,1G00.0,,1
674435452,category,1G00.1,,1
,category,1G00.Z,,1
1367149207,category,1G01,,1
1105275196,category,1G01.0,,1
615179438,category,1G01.1,,1
1171166323,category,1G01.2,,1
1342682193,category,1G01.3,,1
,category,1G01.Y,,1
,category,1G01.Z,,1
1781413652,category,1G02,,1
970296337,category,1G03,,1
876005123,category,1G04,,1
1827301146,category,1G04.0,,1
860564502,category,1G04.1,,1
,category,1G04.Y,,1
2076748409,category,1G05,,1
1743601322,category,1G06,,1
1747531460,category,1G07,,1
1473144548,category,1G07.0,,1
,category,1G07.Y,,1
,category,1G0Y,,1
,category,1G0Z,,1
,category,1G2Y,,1
,category,1G2Z,,1
293771399,block,,BlockL1-1G4,1
622600769,category,1G40,,1
1683090852,category,1G41,,1
1760597414,category,1G60,,1
111175353,category,1G60.0,,1
1571230529,category,1G60.1,,1
2034403589,category,1G60.2,,1
,category,1G60.Y,,1
458687859,block,,BlockL1-1G8,1
1968623900,category,1G80,,1
1100625760,category,1G81,,1
1689275505,category,1G82,,1
270343310,category,1G83,,1
617741002,category,1G84,,1
456774323,category,1G85,,1
,category,1G8Y,,1
,category,1H0Z,,1
1630407678,chapter,,,2
879154182,block,,BlockL1-2A0,2
1719389232,category,2A00,,2
422307135,category,2A00.0,,2
650534447,category,2A00.00,,2
,category,2A00.0Y,,2
,category,2A00.0Z,,2
1994022806,category,2A00.1,,2
290815825,category,2A00.10,,2
1711526170,category,2A00.11,,2
,category,2A00.1Y,,2
,category,2A00.1Z,,2
915334913,category,2A00.2,,2
573695921,category,1B41.2,,1
,category,1B41.Y,,1
,category,1B41.Z,,1
1799992159,category,1B42,,1
107294155,category,1B50,,1
1642172022,category,1B51,,1
705971711,category,1B53,,1
1331660907,category,1B54,,1
,category,1B5Y,,1
,category,1B5Z,,1
1412960686,block,,BlockL1-1B7,1
2144774073,category,1B70,,1
1651247891,category,1B70.0,,1
896866865,category,1B70.00,,1
348525836,category,1B70.01,,1
1200236878,category,1B70.02,,1
,category,1B70.0Y,,1
284578658,category,1B70.1,,1
2033345174,category,1B70.2,,1
845065622,category,1B70.3,,1
,category,1B70.Y,,1
,category,1B70.Z,,1
522973276,category,1B71,,1
270373865,category,1B71.0,,1
270802913,category,1B71.1,,1
1681155693,category,1B71.2,,1
,category,1B71.Y,,1
,category,1B71.Z,,1
971176543,category,1B72,,1
1398484288,category,1B72.0,,1
25824900,category,1B72.1,,1
2034126013,category,1B72.2,,1
,category,1B72.Y,,1
,category,1B72.Z,,1
337308923,category,1B73,,1
229362936,category,1B73.0,,1
1677671323,category,1B73.1,,1
1634854510,category,1B73.2,,1
,category,1B73.Y,,1
,category,1B73.Z,,1
1622653958,category,1B74,,1
1929235891,category,1B74.0,,1
,category,1B74.Y,,1
,category,1B74.Z,,1
46117627,category,1B75,,1
1081137172,category,1B75.0,,1
1456834066,category,1B75.1,,1
1194531705,category,1B75.2,,1
1324834502,category,1B75.3,,1
25801498,category,1B75.4,,1
,category,1B7Y,,1
1935092859,block,,BlockL1-1B9,1
1026551291,category,1B90,,1
1104357482,category,1B90.0,,1
614000128,category,1B90.1,,1
751399056,category,1B91,,1
1563156715,category,1B92,,1
1596449540,category,1B93,,1
1742025109,category,1B93.0,,1
43973633,category,1B93.1,,1
1983098110,category,1B93.2,,1
326656364,category,1B93.3,,1
,category,1B93.Y,,1
,category,1B93.Z,,1
980168338,category,1B94,,1
2066610452,category,1B94.0,,1
,category,1B94.Y,,1
,category,1B94.Z,,1
730510331,category,1B95,,1
1233304838,category,1B96,,1
1321303663,category,1B97,,1
2003001085,category,1B98,,1
304649065,category,1B99,,1
63835650,category,1B9A,,1
,category,1B9Z,,1
487269828,block,,BlockL1-1C1,1
1697630330,category,1C10,,1
452367246,category,1C10.0,,1
,category,2B6B.Y,,2
,category,2B6B.Z,,2
1410216197,category,2B6C,,2
215991659,category,2B6C.0,,2
,category,2B6C.Y,,2
,category,2B6C.Z,,2
826670225,category,2B6D,,2
680629191,category,2B6D.0,,2
,category,2B6D.Y,,2
,category,2B6D.Z,,2
1118531333,category,2B6E,,2
472349708,category,2B6E.0,,2
,category,2B6E.Y,,2
,category,2B6E.Z,,2
,category,2B6Y,,2
,category,2B6Z,,2
911859018,block,,BlockL3-2B7,2
669033105,category,2B70,,2
829915640,category,2B70.0,,2
1934528268,category,2B70.00,,2
,category,2B70.0Y,,2
,category,2B70.0Z,,2
1417891145,category,2B70.1,,2
,category,2B70.Y,,2
,category,2B70.Z,,2
1103107484,category,2B71,,2
923467822,category,2B71.0,,2
,category,2B71.Y,,2
,category,2B71.Z,,2
1397617262,category,2B72,,2
1855471719,category,2B72.0,,2
728553280,category,2B72.1,,2
,category,2B72.Y,,2
,category,2B72.Z,,2
150210507,block,,BlockL4-2B8,2
906379260,category,2B80,,2
1527322574,category,2B80.0,,2
1182663077,category,2B80.00,,2
1585809486,category,2B80.01,,2
,category,2B80.0Y,,2
,category,2B80.0Z,,2
1135366344,category,2B80.1,,2
1777129612,category,2B80.10,,2
1148257852,category,2B80.11,,2
,category,2B80.1Y,,2
,category,2B80.1Z,,2
1975721108,category,2B80.2,,2
1369513329,category,2B80.20,,2
1469325809,category,2B80.21,,2
,category,2B80.2Y,,2
,category,2B80.Y,,2
,category,2B80.Z,,2
1892026854,category,2B81,,2
1696330825,category,2B81.0,,2
425095558,category,2B81.00,,2
1590340268,category,2B81.2,,2
,category,2B81.Y,,2
,category,2B81.Z,,2
963821314,block,,BlockL5-2B9,2
1265576634,category,2B90,,2
758254866,category,2B90.0,,2
871442980,category,2B90.00,,2
,category,2B90.0Y,,2
,category,2B90.0Z,,2
1751848361,category,2B90.1,,2
689022096,category,2B90.10,,2
,category,2B90.1Y,,2
,category,2B90.1Z,,2
315492123,category,2B90.2,,2
2132438112,category,2E90.4,,2
441557450,category,2E90.5,,2
1862070581,category,2E90.6,,2
196557985,category,2E90.7,,2
328590455,category,2E90.8,,2
467275964,category,2E91,,2
1688299444,category,2E91.0,,2
391115808,category,2E91.1,,2
,category,2E91.Z,,2
171740625,category,2E92,,2
1827459816,category,2E92.0,,2
479576735,category,2E92.1,,2
1748537954,category,2E92.2,,2
1225291595,category,2E92.3,,2
477388501,category,2E92.4,,2
790871642,category,2E92.40,,2
,category,2E92.4Y,,2
,category,2E92.4Z,,2
250252488,category,2E92.5,,2
467010038,category,2E92.6,,2
2124270688,category,2E92.7,,2
1870352651,category,2E92.8,,2
170957983,category,2E92.9,,2
303187017,category,2E92.A,,2
,category,2E92.Y,,2
,category,2E92.Z,,2
425370367,block,,BlockL3-2F0,2
2043813445,category,2F00,,2
1437498002,category,2F00.0,,2
151039887,category,2F00.1,,2
1502591214,category,2F00.2,,2
,category,2F00.Y,,2
,category,2F00.Z,,2
479843281,category,2F01,,2
,category,2F0Y,,2
,category,2F0Z,,2
358454894,category,2F10,,2
1435238626,block,,BlockL3-2F2,2
1757898640,category,2F20,,2
2100075501,category,2F20.0,,2
1971711642,category,2F20.00,,2
,category,2F20.0Y,,2
934048827,category,2F20.1,,2
887489797,category,2F20.2,,2
618273329,category,2F20.20,,2
,category,2F20.2Y,,2
,category,2F20.2Z,,2
858869202,category,2F20.3,,2
,category,2F20.Y,,2
,category,2F20.Z,,2
1791550158,category,2F21,,2
1627987797,category,2F21.0,,2
,category,2F21.Y,,2
154004890,category,2F22,,2
466688507,category,2F23,,2
425706508,category,2F23.0,,2
,category,2F23.Y,,2
2028707452,category,2F24,,2
160204218,category,2F25,,2
440675859,category,2F26,,2
,category,2F2Y,,2
,category,2F2Z,,2
2120366482,category,2F30,,2
1047741705,category,2F30.0,,2
485529452,category,2F30.1,,2
727954962,category,2F30.2,,2
827143668,category,2F30.3,,2
348019553,category,2F30.4,,2
143326763,category,2F30.5,,2
513128860,category,2F30.6,,2
,category,2F30.Y,,2
1728662435,category,2A00.20,,2
1792897751,category,2A00.21,,2
1959912502,category,2A00.22,,2
,category,2A00.2Y,,2
,category,2A00.2Z,,2
1247650801,category,2A00.3,,2
96344074,category,2A00.4,,2
677986724,category,2A00.5,,2
220111447,category,2A01,,2
672106711,category,2A01.0,,2
1478862889,category,2A01.00,,2
,category,2A01.0Y,,2
,category,2A01.0Z,,2
1063986779,category,2A01.1,,2
1297170956,category,2A01.2,,2
1501519274,category,2A02,,2
161690729,category,2A02.0,,2
536502490,category,2A02.00,,2
,category,2A02.0Y,,2
,category,2A02.0Z,,2
1352310002,category,2A02.1,,2
71413945,category,2A02.10,,2
135512034,category,2A02.11,,2
1830847427,category,2A02.12,,2
,category,2A02.1Y,,2
,category,2A02.1Z,,2
783234001,category,2A02.2,,2
759634326,category,2A02.3,,2
1588169218,category,2A02.4,,2
,category,2A0Z,,2
944754984,block,,BlockL1-2A2,2
37207998,block,,BlockL2-2A2,2
1658448496,category,2A20,,2
1735009745,category,2A20.0,,2
981844848,category,2A20.00,,2
524852916,category,2A20.01,,2
515563584,category,2A20.02,,2
997703044,category,2A20.03,,2
,category,2A20.0Y,,2
,category,2A20.0Z,,2
426734182,category,2A20.1,,2
336704235,category,2A20.2,,2
1901756287,category,2A20.3,,2
818364947,category,2A20.4,,2
987446104,category,2A20.5,,2
,category,2A20.Y,,2
,category,2A20.Z,,2
691643472,category,2A21,,2
1144812971,category,2A21.0,,2
1359806843,category,2A21.00,,2
,category,2A21.0Y,,2
,category,2A21.0Z,,2
1300710062,category,2A21.1,,2
245322245,category,2A21.10,,2
,category,2A21.1Y,,2
233404891,category,2A21.2,,2
29932455,category,2A21.3,,2
,category,2A21.Y,,2
,category,2A21.Z,,2
1981398038,category,2A22,,2
1147802348,block,,BlockL2-2A3,2
149518956,category,2A30,,2
81161274,category,2A31,,2
1018951801,category,2A32,,2
1793160341,category,2A33,,2
1839380478,category,2A34,,2
508306538,category,2A35,,2
420472577,category,2A36,,2
1684468291,category,2A37,,2
699075426,category,2A38,,2
,category,2A3Y,,2
2143116824,category,1C10.1,,1
185601767,category,1C10.2,,1
413315344,category,1C10.3,,1
,category,1C10.Y,,1
,category,1C10.Z,,1
1938462328,category,1C11,,1
1917297026,category,1C11.0,,1
1031219789,category,1C11.00,,1
1480386521,category,1C11.01,,1
1587737629,category,1C11.1,,1
,category,1C11.Y,,1
2064398473,category,1C12,,1
1287021540,category,1C12.0,,1
704491122,category,1C12.1,,1
,category,1C12.Y,,1
,category,1C12.Z,,1
1793762788,category,1C13,,1
262236278,category,1C14,,1
2085616610,category,1C15,,1
1920227791,category,1C16,,1
508032285,category,1C17,,1
1347332965,category,1C17.0,,1
1736804001,category,1C17.00,,1
,category,1C17.0Y,,1
,category,1C17.0Z,,1
889546481,category,1C17.1,,1
1101542926,category,1C17.2,,1
618920860,category,1C17.3,,1
,category,1C17.Y,,1
,category,1C17.Z,,1
1966578342,category,1C18,,1
390042715,category,1C19,,1
1670562980,category,1C19.0,,1
424434722,category,1C19.1,,1
419706488,category,1C1A,,1
1789950491,category,1C1A.0,,1
268154767,category,1C1A.1,,1
,category,1C1A.Y,,1
,category,1C1A.Z,,1
6555116,category,1C1B,,1
101604109,category,1C1B.0,,1
1665504921,category,1C1B.1,,1
,category,1C1B.Y,,1
,category,1C1B.Z,,1
1664016479,category,1C1C,,1
516585689,category,1C1C.0,,1
2072098125,category,1C1C.1,,1
832233624,category,1C1C.2,,1
254600628,category,1C1C.20,,1
,category,1C1C.2Y,,1
,category,1C1C.2Z,,1
,category,1C1C.Y,,1
,category,1C1C.Z,,1
840525023,category,1C1D,,1
3933330,category,1C1D.0,,1
944473231,category,1C1D.1,,1
406586413,category,1C1D.2,,1
247169608,category,1C1D.3,,1
1465035083,category,1C1E,,1
482659345,category,1C1E.0,,1
2039415173,category,1C1E.1,,1
220352892,category,1C1E.2,,1
1751751918,category,1C1E.3,,1
